,cfr Return Against random,Order
13419,0.0,Second Moving
13420,0.0,Second Moving
13421,-5.0,Second Moving
13422,-1.0,Second Moving
13423,0.0,Second Moving
13424,-7.0,Second Moving
13425,0.0,Second Moving
13426,-1.0,Second Moving
13427,-3.0,Second Moving
13428,2.0,Second Moving
13429,-3.0,Second Moving
13430,-3.0,Second Moving
13431,-4.0,Second Moving
13432,-2.0,Second Moving
13433,-1.0,Second Moving
13434,4.0,Second Moving
13435,-6.0,Second Moving
13436,0.0,Second Moving
13437,-2.0,Second Moving
13438,-2.0,Second Moving
13439,-2.0,Second Moving
13440,-7.0,Second Moving
13441,-5.0,Second Moving
13442,-3.0,Second Moving
13443,4.0,Second Moving
13444,0.0,Second Moving
13445,2.0,Second Moving
13446,0.0,Second Moving
13447,-2.0,Second Moving
13448,2.0,Second Moving
13449,-2.0,Second Moving
13450,-2.0,Second Moving
13451,-2.0,Second Moving
13452,0.0,Second Moving
13453,-1.0,Second Moving
13454,-1.0,Second Moving
13455,4.0,Second Moving
13456,-3.0,Second Moving
13457,-2.0,Second Moving
13458,0.0,Second Moving
13459,-2.0,Second Moving
13460,-6.0,Second Moving
13461,-2.0,Second Moving
13462,-2.0,Second Moving
13463,-3.0,Second Moving
13464,-2.0,Second Moving
13465,-2.0,Second Moving
13466,2.0,Second Moving
13467,-4.0,Second Moving
13468,-4.0,Second Moving
13469,4.0,Second Moving
13470,-2.0,Second Moving
13471,-2.0,Second Moving
13472,-4.0,Second Moving
13473,0.0,Second Moving
13474,-4.0,Second Moving
13475,-2.0,Second Moving
13476,2.0,Second Moving
13477,-1.0,Second Moving
13478,-7.0,Second Moving
13479,-4.0,Second Moving
13480,-2.0,Second Moving
13481,-1.0,Second Moving
13482,-1.0,Second Moving
13483,0.0,Second Moving
13484,-2.0,Second Moving
13485,-2.0,Second Moving
13486,-3.0,Second Moving
13487,-1.0,Second Moving
13488,-3.0,Second Moving
13489,2.0,Second Moving
13490,0.0,Second Moving
13491,4.0,Second Moving
13492,0.0,Second Moving
13493,0.0,Second Moving
13494,-1.0,Second Moving
13495,0.0,Second Moving
13496,2.0,Second Moving
13497,2.0,Second Moving
13498,-2.0,Second Moving
13499,0.0,Second Moving
13500,0.0,Second Moving
13501,-1.0,Second Moving
13502,0.0,Second Moving
13503,2.0,Second Moving
13504,-4.0,Second Moving
13505,-2.0,Second Moving
13506,-2.0,Second Moving
13507,4.0,Second Moving
13508,-6.0,Second Moving
13509,-1.0,Second Moving
13510,4.0,Second Moving
13511,-1.0,Second Moving
13512,-2.0,Second Moving
13513,-7.0,Second Moving
13514,-7.0,Second Moving
13515,-2.0,Second Moving
13516,0.0,Second Moving
13517,-2.0,Second Moving
13518,0.0,Second Moving
13519,-5.0,Second Moving
13520,0.0,Second Moving
13521,-2.0,Second Moving
13522,-4.0,Second Moving
13523,-3.0,Second Moving
13524,-6.0,Second Moving
13525,4.0,Second Moving
13526,0.0,Second Moving
13527,4.0,Second Moving
13528,0.0,Second Moving
13529,4.0,Second Moving
13530,-2.0,Second Moving
13531,-2.0,Second Moving
13532,2.0,Second Moving
13533,-3.0,Second Moving
13534,-4.0,Second Moving
13535,-2.0,Second Moving
13536,-2.0,Second Moving
13537,-4.0,Second Moving
13538,-4.0,Second Moving
13539,-2.0,Second Moving
13540,-4.0,Second Moving
13541,4.0,Second Moving
13542,-4.0,Second Moving
13543,-3.0,Second Moving
13544,2.0,Second Moving
13545,-2.0,Second Moving
13546,-2.0,Second Moving
13547,-2.0,Second Moving
13548,-2.0,Second Moving
13549,0.0,Second Moving
13550,-2.0,Second Moving
13551,0.0,Second Moving
13552,0.0,Second Moving
13553,-4.0,Second Moving
13554,-1.0,Second Moving
13555,-2.0,Second Moving
13556,0.0,Second Moving
13557,-4.0,Second Moving
13558,-6.0,Second Moving
13559,-2.0,Second Moving
13560,0.0,Second Moving
13561,-4.0,Second Moving
13562,-1.0,Second Moving
13563,4.0,Second Moving
13564,-5.0,Second Moving
13565,-1.0,Second Moving
13566,-2.0,Second Moving
13567,2.0,Second Moving
13568,0.0,Second Moving
13569,-2.0,Second Moving
13570,0.0,Second Moving
13571,-3.0,Second Moving
13572,-2.0,Second Moving
13573,-1.0,Second Moving
13574,2.0,Second Moving
13575,-2.0,Second Moving
13576,0.0,Second Moving
13577,0.0,Second Moving
13578,2.0,Second Moving
13579,4.0,Second Moving
13580,-2.0,Second Moving
13581,-5.0,Second Moving
13582,-4.0,Second Moving
13583,-3.0,Second Moving
13584,-1.0,Second Moving
13585,0.0,Second Moving
13586,4.0,Second Moving
13587,-6.0,Second Moving
13588,-4.0,Second Moving
13589,-7.0,Second Moving
13590,-2.0,Second Moving
13591,-2.0,Second Moving
13592,-4.0,Second Moving
13593,2.0,Second Moving
13594,-4.0,Second Moving
13595,0.0,Second Moving
13596,-2.0,Second Moving
13597,0.0,Second Moving
13598,2.0,Second Moving
13599,-6.0,Second Moving
13600,-4.0,Second Moving
13601,-1.0,Second Moving
13602,0.0,Second Moving
13603,-2.0,Second Moving
13604,-2.0,Second Moving
13605,-1.0,Second Moving
13606,-4.0,Second Moving
13607,-1.0,Second Moving
13608,-4.0,Second Moving
13609,-3.0,Second Moving
13610,-4.0,Second Moving
13611,4.0,Second Moving
13612,-2.0,Second Moving
13613,-3.0,Second Moving
13614,2.0,Second Moving
13615,-2.0,Second Moving
13616,-4.0,Second Moving
13617,-2.0,Second Moving
13618,-6.0,Second Moving
13619,-3.0,Second Moving
13620,-6.0,Second Moving
13621,0.0,Second Moving
13622,-1.0,Second Moving
13623,-2.0,Second Moving
13624,2.0,Second Moving
13625,-3.0,Second Moving
13626,-7.0,Second Moving
13627,-2.0,Second Moving
13628,0.0,Second Moving
13629,-3.0,Second Moving
13630,-1.0,Second Moving
13631,-7.0,Second Moving
13632,2.0,Second Moving
13633,0.0,Second Moving
13634,-3.0,Second Moving
13635,-4.0,Second Moving
13636,-4.0,Second Moving
13637,-4.0,Second Moving
13638,-4.0,Second Moving
13639,0.0,Second Moving
13640,-2.0,Second Moving
13641,-3.0,Second Moving
13642,-6.0,Second Moving
13643,-3.0,Second Moving
13644,-4.0,Second Moving
13645,0.0,Second Moving
13646,-2.0,Second Moving
13647,-2.0,Second Moving
13648,2.0,Second Moving
13649,2.0,Second Moving
13650,-4.0,Second Moving
13651,0.0,Second Moving
13652,2.0,Second Moving
13653,0.0,Second Moving
13654,-4.0,Second Moving
13655,-2.0,Second Moving
13656,0.0,Second Moving
13657,-4.0,Second Moving
13658,0.0,Second Moving
13659,0.0,Second Moving
13660,-2.0,Second Moving
13661,-4.0,Second Moving
13662,-4.0,Second Moving
13663,-4.0,Second Moving
13664,-4.0,Second Moving
13665,-6.0,Second Moving
13666,-2.0,Second Moving
13667,0.0,Second Moving
13668,-2.0,Second Moving
13669,0.0,Second Moving
13670,2.0,Second Moving
13671,0.0,Second Moving
13672,-5.0,Second Moving
13673,0.0,Second Moving
13674,0.0,Second Moving
13675,-5.0,Second Moving
13676,-3.0,Second Moving
13677,-1.0,Second Moving
13678,4.0,Second Moving
13679,-1.0,Second Moving
13680,0.0,Second Moving
13681,-4.0,Second Moving
13682,-4.0,Second Moving
13683,0.0,Second Moving
13684,-4.0,Second Moving
13685,0.0,Second Moving
13686,-4.0,Second Moving
13687,-2.0,Second Moving
13688,0.0,Second Moving
13689,-1.0,Second Moving
13690,-3.0,Second Moving
13691,-2.0,Second Moving
13692,4.0,Second Moving
13693,-1.0,Second Moving
13694,4.0,Second Moving
13695,-4.0,Second Moving
13696,-2.0,Second Moving
13697,-3.0,Second Moving
13698,0.0,Second Moving
13699,0.0,Second Moving
13700,-2.0,Second Moving
13701,2.0,Second Moving
13702,-3.0,Second Moving
13703,-3.0,Second Moving
13704,-2.0,Second Moving
13705,0.0,Second Moving
13706,0.0,Second Moving
13707,-4.0,Second Moving
13708,-2.0,Second Moving
13709,0.0,Second Moving
13710,-2.0,Second Moving
13711,-2.0,Second Moving
13712,-3.0,Second Moving
13713,0.0,Second Moving
13714,-4.0,Second Moving
13715,-2.0,Second Moving
13716,-3.0,Second Moving
13717,-3.0,Second Moving
13718,0.0,Second Moving
13719,0.0,Second Moving
13720,4.0,Second Moving
13721,-4.0,Second Moving
13722,-3.0,Second Moving
13723,-2.0,Second Moving
13724,0.0,Second Moving
13725,-3.0,Second Moving
13726,2.0,Second Moving
13727,-2.0,Second Moving
13728,-3.0,Second Moving
13729,-4.0,Second Moving
13730,0.0,Second Moving
13731,-2.0,Second Moving
13732,0.0,Second Moving
13733,-1.0,Second Moving
13734,-2.0,Second Moving
13735,0.0,Second Moving
13736,-1.0,Second Moving
13737,0.0,Second Moving
13738,-4.0,Second Moving
13739,-2.0,Second Moving
13740,-2.0,Second Moving
13741,-2.0,Second Moving
13742,-4.0,Second Moving
13743,-3.0,Second Moving
13744,4.0,Second Moving
13745,0.0,Second Moving
13746,4.0,Second Moving
13747,-4.0,Second Moving
13748,0.0,Second Moving
13749,-2.0,Second Moving
13750,-4.0,Second Moving
13751,-2.0,Second Moving
13752,0.0,Second Moving
13753,0.0,Second Moving
13754,-2.0,Second Moving
13755,0.0,Second Moving
13756,-1.0,Second Moving
13757,-4.0,Second Moving
13758,-3.0,Second Moving
13759,0.0,Second Moving
13760,-2.0,Second Moving
13761,-2.0,Second Moving
13762,0.0,Second Moving
13763,0.0,Second Moving
13764,-4.0,Second Moving
13765,-2.0,Second Moving
13766,-2.0,Second Moving
13767,0.0,Second Moving
13768,2.0,Second Moving
13769,-3.0,Second Moving
13770,0.0,Second Moving
13771,-3.0,Second Moving
13772,-2.0,Second Moving
13773,-4.0,Second Moving
13774,2.0,Second Moving
13775,-2.0,Second Moving
13776,-2.0,Second Moving
13777,0.0,Second Moving
13778,-4.0,Second Moving
13779,-1.0,Second Moving
13780,-2.0,Second Moving
13781,-4.0,Second Moving
13782,-2.0,Second Moving
13783,-3.0,Second Moving
13784,0.0,Second Moving
13785,0.0,Second Moving
13786,-4.0,Second Moving
13787,-2.0,Second Moving
13788,-2.0,Second Moving
13789,4.0,Second Moving
13790,2.0,Second Moving
13791,-2.0,Second Moving
13792,0.0,Second Moving
13793,-4.0,Second Moving
13794,-4.0,Second Moving
13795,4.0,Second Moving
13796,-2.0,Second Moving
13797,4.0,Second Moving
13798,-4.0,Second Moving
13799,0.0,Second Moving
13800,0.0,Second Moving
13801,-6.0,Second Moving
13802,-2.0,Second Moving
13803,-4.0,Second Moving
13804,-6.0,Second Moving
13805,0.0,Second Moving
13806,-3.0,Second Moving
13807,-2.0,Second Moving
13808,-1.0,Second Moving
13809,-7.0,Second Moving
13810,0.0,Second Moving
13811,-2.0,Second Moving
13812,2.0,Second Moving
13813,2.0,Second Moving
13814,0.0,Second Moving
13815,4.0,Second Moving
13816,-4.0,Second Moving
13817,0.0,Second Moving
13818,-5.0,Second Moving
13819,0.0,Second Moving
13820,0.0,Second Moving
13821,0.0,Second Moving
13822,2.0,Second Moving
13823,2.0,Second Moving
13824,0.0,Second Moving
13825,-2.0,Second Moving
13826,-2.0,Second Moving
13827,4.0,Second Moving
13828,-2.0,Second Moving
13829,2.0,Second Moving
13830,4.0,Second Moving
13831,0.0,Second Moving
13832,-2.0,Second Moving
13833,-2.0,Second Moving
13834,2.0,Second Moving
13835,4.0,Second Moving
13836,-6.0,Second Moving
13837,-3.0,Second Moving
13838,-6.0,Second Moving
13839,0.0,Second Moving
13840,-2.0,Second Moving
13841,-2.0,Second Moving
13842,-1.0,Second Moving
13843,0.0,Second Moving
13844,0.0,Second Moving
13845,0.0,Second Moving
13846,-1.0,Second Moving
13847,-3.0,Second Moving
13848,4.0,Second Moving
13849,2.0,Second Moving
13850,-1.0,Second Moving
13851,-2.0,Second Moving
13852,-2.0,Second Moving
13853,-2.0,Second Moving
13854,-1.0,Second Moving
13855,-7.0,Second Moving
13856,-4.0,Second Moving
13857,-2.0,Second Moving
13858,0.0,Second Moving
13859,-6.0,Second Moving
13860,0.0,Second Moving
13861,-1.0,Second Moving
13862,-3.0,Second Moving
13863,0.0,Second Moving
13864,-4.0,Second Moving
13865,-4.0,Second Moving
13866,-2.0,Second Moving
13867,-2.0,Second Moving
13868,-6.0,Second Moving
13869,0.0,Second Moving
13870,0.0,Second Moving
13871,-4.0,Second Moving
13872,-4.0,Second Moving
13873,-1.0,Second Moving
13874,-1.0,Second Moving
13875,-2.0,Second Moving
13876,-4.0,Second Moving
13877,-2.0,Second Moving
13878,0.0,Second Moving
13879,-1.0,Second Moving
13880,2.0,Second Moving
13881,-4.0,Second Moving
13882,-2.0,Second Moving
13883,-2.0,Second Moving
13884,-1.0,Second Moving
13885,-2.0,Second Moving
13886,-4.0,Second Moving
13887,-4.0,Second Moving
13888,-5.0,Second Moving
13889,-6.0,Second Moving
13890,-2.0,Second Moving
13891,-4.0,Second Moving
13892,-2.0,Second Moving
13893,0.0,Second Moving
13894,-2.0,Second Moving
13895,-1.0,Second Moving
13896,-2.0,Second Moving
13897,-2.0,Second Moving
13898,-3.0,Second Moving
13899,-2.0,Second Moving
13900,4.0,Second Moving
13901,-3.0,Second Moving
13902,2.0,Second Moving
13903,2.0,Second Moving
13904,0.0,Second Moving
13905,0.0,Second Moving
13906,-4.0,Second Moving
13907,-2.0,Second Moving
13908,-4.0,Second Moving
13909,-6.0,Second Moving
13910,-4.0,Second Moving
13911,-3.0,Second Moving
13912,-4.0,Second Moving
13913,0.0,Second Moving
13914,-4.0,Second Moving
13915,0.0,Second Moving
13916,-5.0,Second Moving
13917,2.0,Second Moving
13918,2.0,Second Moving
13919,-2.0,Second Moving
13920,0.0,Second Moving
13921,-3.0,Second Moving
13922,-4.0,Second Moving
13923,-3.0,Second Moving
13924,2.0,Second Moving
13925,-4.0,Second Moving
13926,-1.0,Second Moving
13927,-1.0,Second Moving
13928,-1.0,Second Moving
13929,-1.0,Second Moving
13930,4.0,Second Moving
13931,-3.0,Second Moving
13932,-4.0,Second Moving
13933,0.0,Second Moving
13934,0.0,Second Moving
13935,-4.0,Second Moving
13936,4.0,Second Moving
13937,-2.0,Second Moving
13938,0.0,Second Moving
13939,0.0,Second Moving
13940,-2.0,Second Moving
13941,-2.0,Second Moving
13942,-2.0,Second Moving
13943,0.0,Second Moving
13944,-7.0,Second Moving
13945,-1.0,Second Moving
13946,0.0,Second Moving
13947,0.0,Second Moving
13948,0.0,Second Moving
13949,-7.0,Second Moving
13950,4.0,Second Moving
13951,-2.0,Second Moving
13952,0.0,Second Moving
13953,-4.0,Second Moving
13954,-2.0,Second Moving
13955,2.0,Second Moving
13956,0.0,Second Moving
13957,-4.0,Second Moving
13958,-6.0,Second Moving
13959,0.0,Second Moving
13960,4.0,Second Moving
13961,-1.0,Second Moving
13962,4.0,Second Moving
13963,2.0,Second Moving
13964,2.0,Second Moving
13965,-4.0,Second Moving
13966,0.0,Second Moving
13967,4.0,Second Moving
13968,-2.0,Second Moving
13969,-3.0,Second Moving
13970,-4.0,Second Moving
13971,-2.0,Second Moving
13972,-2.0,Second Moving
13973,2.0,Second Moving
13974,-7.0,Second Moving
13975,-3.0,Second Moving
13976,-1.0,Second Moving
13977,-3.0,Second Moving
13978,0.0,Second Moving
13979,0.0,Second Moving
13980,-2.0,Second Moving
13981,-4.0,Second Moving
13982,-2.0,Second Moving
13983,-4.0,Second Moving
13984,2.0,Second Moving
13985,-5.0,Second Moving
13986,-3.0,Second Moving
13987,-7.0,Second Moving
13988,-4.0,Second Moving
13989,0.0,Second Moving
13990,-4.0,Second Moving
13991,-2.0,Second Moving
13992,-3.0,Second Moving
13993,0.0,Second Moving
13994,-2.0,Second Moving
13995,-1.0,Second Moving
13996,-4.0,Second Moving
13997,0.0,Second Moving
13998,0.0,Second Moving
13999,-2.0,Second Moving
14000,2.0,First Moving
14001,-2.0,First Moving
14002,0.0,First Moving
14003,4.0,First Moving
14004,0.0,First Moving
14005,0.0,First Moving
14006,0.0,First Moving
14007,4.0,First Moving
14008,2.0,First Moving
14009,2.0,First Moving
14010,0.0,First Moving
14011,2.0,First Moving
14012,0.0,First Moving
14013,4.0,First Moving
14014,6.0,First Moving
14015,2.0,First Moving
14016,1.0,First Moving
14017,0.0,First Moving
14018,0.0,First Moving
14019,0.0,First Moving
14020,4.0,First Moving
14021,0.0,First Moving
14022,2.0,First Moving
14023,3.0,First Moving
14024,0.0,First Moving
14025,1.0,First Moving
14026,4.0,First Moving
14027,4.0,First Moving
14028,4.0,First Moving
14029,2.0,First Moving
14030,2.0,First Moving
14031,0.0,First Moving
14032,2.0,First Moving
14033,4.0,First Moving
14034,4.0,First Moving
14035,0.0,First Moving
14036,0.0,First Moving
14037,3.0,First Moving
14038,4.0,First Moving
14039,2.0,First Moving
14040,4.0,First Moving
14041,0.0,First Moving
14042,3.0,First Moving
14043,0.0,First Moving
14044,1.0,First Moving
14045,2.0,First Moving
14046,4.0,First Moving
14047,0.0,First Moving
14048,1.0,First Moving
14049,4.0,First Moving
14050,2.0,First Moving
14051,6.0,First Moving
14052,3.0,First Moving
14053,4.0,First Moving
14054,4.0,First Moving
14055,7.0,First Moving
14056,3.0,First Moving
14057,4.0,First Moving
14058,1.0,First Moving
14059,1.0,First Moving
14060,2.0,First Moving
14061,-2.0,First Moving
14062,2.0,First Moving
14063,0.0,First Moving
14064,0.0,First Moving
14065,3.0,First Moving
14066,3.0,First Moving
14067,4.0,First Moving
14068,0.0,First Moving
14069,1.0,First Moving
14070,3.0,First Moving
14071,2.0,First Moving
14072,6.0,First Moving
14073,5.0,First Moving
14074,2.0,First Moving
14075,2.0,First Moving
14076,4.0,First Moving
14077,0.0,First Moving
14078,3.0,First Moving
14079,2.0,First Moving
14080,6.0,First Moving
14081,3.0,First Moving
14082,4.0,First Moving
14083,0.0,First Moving
14084,2.0,First Moving
14085,0.0,First Moving
14086,2.0,First Moving
14087,0.0,First Moving
14088,-2.0,First Moving
14089,2.0,First Moving
14090,0.0,First Moving
14091,1.0,First Moving
14092,1.0,First Moving
14093,2.0,First Moving
14094,2.0,First Moving
14095,0.0,First Moving
14096,0.0,First Moving
14097,2.0,First Moving
14098,0.0,First Moving
14099,0.0,First Moving
14100,2.0,First Moving
14101,0.0,First Moving
14102,2.0,First Moving
14103,2.0,First Moving
14104,3.0,First Moving
14105,2.0,First Moving
14106,4.0,First Moving
14107,4.0,First Moving
14108,2.0,First Moving
14109,0.0,First Moving
14110,2.0,First Moving
14111,0.0,First Moving
14112,-2.0,First Moving
14113,0.0,First Moving
14114,0.0,First Moving
14115,2.0,First Moving
14116,4.0,First Moving
14117,7.0,First Moving
14118,1.0,First Moving
14119,2.0,First Moving
14120,0.0,First Moving
14121,1.0,First Moving
14122,4.0,First Moving
14123,2.0,First Moving
14124,6.0,First Moving
14125,0.0,First Moving
14126,0.0,First Moving
14127,-2.0,First Moving
14128,4.0,First Moving
14129,4.0,First Moving
14130,4.0,First Moving
14131,-2.0,First Moving
14132,6.0,First Moving
14133,2.0,First Moving
14134,2.0,First Moving
14135,3.0,First Moving
14136,2.0,First Moving
14137,2.0,First Moving
14138,2.0,First Moving
14139,2.0,First Moving
14140,2.0,First Moving
14141,5.0,First Moving
14142,6.0,First Moving
14143,2.0,First Moving
14144,4.0,First Moving
14145,4.0,First Moving
14146,3.0,First Moving
14147,2.0,First Moving
14148,1.0,First Moving
14149,2.0,First Moving
14150,2.0,First Moving
14151,4.0,First Moving
14152,1.0,First Moving
14153,3.0,First Moving
14154,4.0,First Moving
14155,4.0,First Moving
14156,0.0,First Moving
14157,3.0,First Moving
14158,4.0,First Moving
14159,4.0,First Moving
14160,0.0,First Moving
14161,4.0,First Moving
14162,2.0,First Moving
14163,1.0,First Moving
14164,2.0,First Moving
14165,0.0,First Moving
14166,4.0,First Moving
14167,1.0,First Moving
14168,4.0,First Moving
14169,3.0,First Moving
14170,2.0,First Moving
14171,4.0,First Moving
14172,6.0,First Moving
14173,4.0,First Moving
14174,2.0,First Moving
14175,0.0,First Moving
14176,4.0,First Moving
14177,6.0,First Moving
14178,5.0,First Moving
14179,2.0,First Moving
14180,2.0,First Moving
14181,0.0,First Moving
14182,4.0,First Moving
14183,2.0,First Moving
14184,0.0,First Moving
14185,0.0,First Moving
14186,4.0,First Moving
14187,0.0,First Moving
14188,0.0,First Moving
14189,3.0,First Moving
14190,2.0,First Moving
14191,4.0,First Moving
14192,0.0,First Moving
14193,4.0,First Moving
14194,4.0,First Moving
14195,5.0,First Moving
14196,0.0,First Moving
14197,3.0,First Moving
14198,1.0,First Moving
14199,2.0,First Moving
14200,2.0,First Moving
14201,0.0,First Moving
14202,0.0,First Moving
14203,2.0,First Moving
14204,2.0,First Moving
14205,1.0,First Moving
14206,4.0,First Moving
14207,2.0,First Moving
14208,5.0,First Moving
14209,4.0,First Moving
14210,4.0,First Moving
14211,4.0,First Moving
14212,2.0,First Moving
14213,4.0,First Moving
14214,4.0,First Moving
14215,3.0,First Moving
14216,6.0,First Moving
14217,0.0,First Moving
14218,1.0,First Moving
14219,6.0,First Moving
14220,2.0,First Moving
14221,4.0,First Moving
14222,1.0,First Moving
14223,0.0,First Moving
14224,1.0,First Moving
14225,2.0,First Moving
14226,2.0,First Moving
14227,7.0,First Moving
14228,2.0,First Moving
14229,0.0,First Moving
14230,6.0,First Moving
14231,6.0,First Moving
14232,-2.0,First Moving
14233,0.0,First Moving
14234,3.0,First Moving
14235,1.0,First Moving
14236,4.0,First Moving
14237,2.0,First Moving
14238,2.0,First Moving
14239,3.0,First Moving
14240,6.0,First Moving
14241,4.0,First Moving
14242,0.0,First Moving
14243,2.0,First Moving
14244,0.0,First Moving
14245,6.0,First Moving
14246,6.0,First Moving
14247,2.0,First Moving
14248,-2.0,First Moving
14249,-2.0,First Moving
14250,6.0,First Moving
14251,2.0,First Moving
14252,1.0,First Moving
14253,4.0,First Moving
14254,2.0,First Moving
14255,2.0,First Moving
14256,2.0,First Moving
14257,4.0,First Moving
14258,4.0,First Moving
14259,4.0,First Moving
14260,4.0,First Moving
14261,0.0,First Moving
14262,0.0,First Moving
14263,1.0,First Moving
14264,0.0,First Moving
14265,0.0,First Moving
14266,2.0,First Moving
14267,4.0,First Moving
14268,2.0,First Moving
14269,2.0,First Moving
14270,-2.0,First Moving
14271,-2.0,First Moving
14272,2.0,First Moving
14273,6.0,First Moving
14274,2.0,First Moving
14275,4.0,First Moving
14276,-2.0,First Moving
14277,0.0,First Moving
14278,0.0,First Moving
14279,1.0,First Moving
14280,4.0,First Moving
14281,3.0,First Moving
14282,2.0,First Moving
14283,0.0,First Moving
14284,6.0,First Moving
14285,3.0,First Moving
14286,7.0,First Moving
14287,7.0,First Moving
14288,5.0,First Moving
14289,3.0,First Moving
14290,4.0,First Moving
14291,4.0,First Moving
14292,4.0,First Moving
14293,2.0,First Moving
14294,2.0,First Moving
14295,4.0,First Moving
14296,4.0,First Moving
14297,6.0,First Moving
14298,0.0,First Moving
14299,0.0,First Moving
14300,3.0,First Moving
14301,2.0,First Moving
14302,5.0,First Moving
14303,2.0,First Moving
14304,2.0,First Moving
14305,3.0,First Moving
14306,2.0,First Moving
14307,1.0,First Moving
14308,0.0,First Moving
14309,2.0,First Moving
14310,0.0,First Moving
14311,0.0,First Moving
14312,1.0,First Moving
14313,3.0,First Moving
14314,2.0,First Moving
14315,2.0,First Moving
14316,4.0,First Moving
14317,4.0,First Moving
14318,0.0,First Moving
14319,4.0,First Moving
14320,-2.0,First Moving
14321,2.0,First Moving
14322,0.0,First Moving
14323,0.0,First Moving
14324,-2.0,First Moving
14325,3.0,First Moving
14326,3.0,First Moving
14327,2.0,First Moving
14328,4.0,First Moving
14329,4.0,First Moving
14330,1.0,First Moving
14331,2.0,First Moving
14332,0.0,First Moving
14333,4.0,First Moving
14334,3.0,First Moving
14335,2.0,First Moving
14336,4.0,First Moving
14337,6.0,First Moving
14338,0.0,First Moving
14339,2.0,First Moving
14340,3.0,First Moving
14341,0.0,First Moving
14342,1.0,First Moving
14343,1.0,First Moving
14344,0.0,First Moving
14345,0.0,First Moving
14346,2.0,First Moving
14347,2.0,First Moving
14348,4.0,First Moving
14349,4.0,First Moving
14350,4.0,First Moving
14351,0.0,First Moving
14352,3.0,First Moving
14353,1.0,First Moving
14354,2.0,First Moving
14355,0.0,First Moving
14356,3.0,First Moving
14357,0.0,First Moving
14358,4.0,First Moving
14359,2.0,First Moving
14360,2.0,First Moving
14361,0.0,First Moving
14362,3.0,First Moving
14363,0.0,First Moving
14364,4.0,First Moving
14365,1.0,First Moving
14366,1.0,First Moving
14367,3.0,First Moving
14368,6.0,First Moving
14369,1.0,First Moving
14370,2.0,First Moving
14371,2.0,First Moving
14372,2.0,First Moving
14373,4.0,First Moving
14374,-2.0,First Moving
14375,0.0,First Moving
14376,0.0,First Moving
14377,0.0,First Moving
14378,2.0,First Moving
14379,2.0,First Moving
14380,0.0,First Moving
14381,6.0,First Moving
14382,4.0,First Moving
14383,-2.0,First Moving
14384,3.0,First Moving
14385,0.0,First Moving
14386,0.0,First Moving
14387,7.0,First Moving
14388,0.0,First Moving
14389,2.0,First Moving
14390,0.0,First Moving
14391,0.0,First Moving
14392,2.0,First Moving
14393,0.0,First Moving
14394,2.0,First Moving
14395,4.0,First Moving
14396,2.0,First Moving
14397,1.0,First Moving
14398,6.0,First Moving
14399,2.0,First Moving
14400,0.0,First Moving
14401,3.0,First Moving
14402,-2.0,First Moving
14403,2.0,First Moving
14404,0.0,First Moving
14405,0.0,First Moving
14406,1.0,First Moving
14407,2.0,First Moving
14408,6.0,First Moving
14409,1.0,First Moving
14410,7.0,First Moving
14411,4.0,First Moving
14412,3.0,First Moving
14413,2.0,First Moving
14414,4.0,First Moving
14415,0.0,First Moving
14416,3.0,First Moving
14417,0.0,First Moving
14418,0.0,First Moving
14419,7.0,First Moving
14420,6.0,First Moving
14421,-2.0,First Moving
14422,-2.0,First Moving
14423,4.0,First Moving
14424,2.0,First Moving
14425,-2.0,First Moving
14426,0.0,First Moving
14427,2.0,First Moving
14428,2.0,First Moving
14429,0.0,First Moving
14430,-2.0,First Moving
14431,0.0,First Moving
14432,4.0,First Moving
14433,0.0,First Moving
14434,5.0,First Moving
14435,2.0,First Moving
14436,3.0,First Moving
14437,4.0,First Moving
14438,4.0,First Moving
14439,2.0,First Moving
14440,3.0,First Moving
14441,3.0,First Moving
14442,3.0,First Moving
14443,0.0,First Moving
14444,3.0,First Moving
14445,1.0,First Moving
14446,-2.0,First Moving
14447,2.0,First Moving
14448,3.0,First Moving
14449,2.0,First Moving
14450,4.0,First Moving
14451,5.0,First Moving
14452,6.0,First Moving
14453,4.0,First Moving
14454,2.0,First Moving
14455,3.0,First Moving
14456,2.0,First Moving
14457,2.0,First Moving
14458,5.0,First Moving
14459,0.0,First Moving
14460,0.0,First Moving
14461,4.0,First Moving
14462,4.0,First Moving
14463,-2.0,First Moving
14464,2.0,First Moving
14465,5.0,First Moving
14466,4.0,First Moving
14467,-2.0,First Moving
14468,2.0,First Moving
14469,2.0,First Moving
14470,2.0,First Moving
14471,0.0,First Moving
14472,2.0,First Moving
14473,1.0,First Moving
14474,4.0,First Moving
14475,4.0,First Moving
14476,4.0,First Moving
14477,0.0,First Moving
14478,2.0,First Moving
14479,0.0,First Moving
14480,5.0,First Moving
14481,1.0,First Moving
14482,0.0,First Moving
14483,2.0,First Moving
14484,4.0,First Moving
14485,3.0,First Moving
14486,2.0,First Moving
14487,2.0,First Moving
14488,0.0,First Moving
14489,2.0,First Moving
14490,2.0,First Moving
14491,4.0,First Moving
14492,4.0,First Moving
14493,0.0,First Moving
14494,1.0,First Moving
14495,0.0,First Moving
14496,0.0,First Moving
14497,2.0,First Moving
14498,1.0,First Moving
14499,4.0,First Moving
14500,4.0,First Moving
14501,5.0,First Moving
14502,7.0,First Moving
